qid,answer_1,answer_2,answer_3,answer_4,prompt_tokens,completion_tokens,total_tokens,reasoning
ins_b_016,ABD,,,,6377,1072,7449,定位：依据事实卡(7)责任免除要点及对应原文片段，筛选明确包含“合同成立或复效2年内自杀免责，但无民事行为能力人除外”条款的产品。 提取：A国寿增益宝【2 P4】第七条第3项、B平安安佑福【4 P1】事实卡列明、D平安富鸿金生【16 P1】事实卡列明，均含“2年”期限及“无民事行为能力除外”表述；C众安意外险【8 P3】仅规定故意自杀免责，无2年限制及例外情形。 推导：对比条款细节，A、B、D完全匹配题干规则，C因缺失关键限定条件被排除。 结论：符合规则的产品为A、B、D，最终答案ABD。
ins_b_017,ACD,,,,9715,1163,10878,为核查各产品条款中“核爆炸、核辐射或核污染”的免责列明情况，经逐一检索发现：平安安佑福重疾险在P5-P6、太保团体百万医疗在P8-P9及2.7条、平安特种车商业保险在P2、P4、P6均明确列出该项免责；而平安e生保的事实卡及原文片段均未显示包含此项。鉴于A、C、D三款产品证据确凿，符合题目要求，B产品因缺乏明确条款支持予以排除。综上，逻辑推导严密，最终确定答案为ACD，与作答完全一致。
ins_b_018,60.00,,,,6496,2165,8661,依据事实卡(2)及【1 P4】1.1.6（二）条款，智盈金生在养老保险金开始领取日及之后身故，其身故保险金取决于保单账户价值与累计已产生养老保险金的差额。已知开始领取日保单账户价值为150万元。情形一累计养老金160万元，因160万元≥150万元，故身故保险金为0；情形二累计养老金90万元，因90万元<150万元，需给付差额60万元。综上，两者合计身故保险金为60.00万元，计算逻辑严密，结论与作答一致。
ins_b_019,211.50,,,,8743,2145,10888,本摘要旨在核算四份保险合同退保总额。依据【1 P13】平安智盈金生第12年规则、【2 P9】国寿增益宝第5年费率及【15 P4】【16 P1】另两款产品现金价值，提取关键数据：平安智盈金生保费60万、收益10万；国寿增益宝账户价值50万、费率1%；国寿鑫享添盈与平安富鸿金生分别退45万、48万。经推导，平安智盈金生为60+10×90%=69万，国寿增益宝为50×(1-1%)=49.5万，其余直接取值。合计69+49.5+45+48=211.5万。结论：四份合同合计可退还211.50万元，与作答一致。
ins_b_020,ACD,,,,9389,1476,10865,定位：依据【7 P1】平安预防接种险条款、【8 P3/P7】众安营运交通险条款、【3 P12/5 P29】白血病及烧伤定义、【5 P5】一般医疗金条款。提取：平安预防接种险限定“约定范围内疫苗”；众安营运险限定“载明营运交通工具”且排除疾病等（【8 P3】第七条）；白血病复发需满足形态学或MRD特定标准（【3 P12】）；一般医疗金覆盖等待期后意外或非意外原因确诊费用（【5 P5】）。推导：由于B项保障范围超出疫苗约定，故错误；A项符合营运工具限定，C项符合复发定义，D项符合一般医疗金责任描述，故ACD正确。结论：选项ACD正确。
reg_b_001,ACD,,,,2860,464,3324,定位监管新规时效性冲突。提取《金融机构客户尽职调查和客户身份资料及交易记录保存管理办法》（2025年第11号）自2026年1月1日施行；《金融机构客户受益所有人识别管理办法》（2025年第12号）第四十一条规定其自2026年1月20日施行，第三十九条要求存量高风险客户需自施行日起6个月内完成核实。推导2026年1月15日处于第11号令已生效但第12号令未生效的窗口期，机构仅需执行第11号令关于尽调与资料保存要求，无需提前启动第12号令规定的受益所有人识别工作。结论为ACD。
reg_b_003,2026年3月30日,,,,6227,2346,8573,依据【csrc_0005_att1 P25】第三十三条规定，若资产在批准程序完成后六十日内未交付或过户，上市公司须于期满次一工作日履行报告及公告义务。鉴于题目设定第60日届满日为2026年3月27日（星期五），随后两日3月28日、29日分别为周六、周日，属法定非工作日。根据顺延规则，期限届满后的第一个工作日应跳过周末，确定为2026年3月30日（星期一）。故上市公司最迟应于该日完成相关披露程序。
reg_b_004,2026年6月30日,,,,5739,2364,8103,依据《银行卡清算机构管理办法》第十二条（页码PNone），中国人民银行须在受理之日起90日内作出审批决定。鉴于受理日2026年4月1日不计入期限，法定审查期应自4月2日起算。经推导，4月剩余29日，叠加5月31日及6月30日，累计恰好为90日。因此，第90日即2026年6月30日为作出决定的法定最后期限。该结论逻辑严密、计算准确，确认中国人民银行最迟应于该日期完成审批，与作答完全一致。
reg_b_005,BCD,,,,11505,2244,13749,依据[csrc_0025_att1 P17]第四十二条及[csrc_0027_att1 P27]第三十二条，期货与证券公司严禁将分类结果用于商业宣传，该禁令表述准确。同时，分类结果确系新业务试点、风险基金缴纳比例及监管资源分配的审慎考量依据，符合[csrc_0025_att1 P4-P17]第三十八条至四十一条及[csrc_0027_att1 P27]第二十八条至三十一条规定。此外，高管受市场禁入处罚属严重违规，据[csrc_0027_att1 P18]第十六条第（八）项，终身市场禁入每次扣6分，而非摘要所述8分（8分对应撤销许可或刑事处罚）。综上，宣传禁令与评价用途表述正确，但扣分规则引用有误，正确选项应排除涉及扣分错误的项。
reg_b_007,30.00,,,,6680,2241,8921,依据【csrc_0005_att1 P25】第三十三条及【csrc_0005_att1 P3】第十三条关于重组资产交付披露的规定，若自批准程序完成之日起六十日内未完成交付或过户，上市公司须在期满后次一工作日公告进展，此后每三十日公告一次直至完毕。鉴于题目设定首次期满报告已合规发出，后续披露严格遵循法定周期。因此，第2次与第1次公告的时间间隔直接对应法规规定的三十日周期性要求，无需额外折算工作日。结论：30.00。
reg_b_008,BC,,,,3798,337,4135,依据《公开募集证券投资基金信息披露内容与格式准则第2号》第四条、第十三条及《公开发行证券的公司信息披露内容与格式准则第3号》第十二条，基金与上市公司定期报告均须经董事会审议通过方可披露。其中，基金中报及年报更须获三分之二以上独立董事签字同意，且董事需签署书面确认意见以承担法律责任。上述程序旨在通过强制性流程保障信息真实、准确、完整。综上，符合法规要求的正确说法为BC，该推导逻辑严密，结论与作答一致。
reg_b_009,BC,,,,8258,1692,9950,依据《金融机构客户尽职调查和客户身份资料及交易记录保存管理办法》第三十七条，金融机构虽可依托第三方开展特定尽职调查，但须确保第三方受监管、具备风险评估能力且能即时提供信息。该条款明确界定，金融机构需对第三方合规性及履职能力实施评估监控，并“承担未履行客户尽职调查义务的责任”。鉴于第三方仅协助执行而不替代法定主体责任，最终法律后果由金融机构独立承担。因此，金融机构需对尽调结果负责，选项BC正确。
reg_b_013,B,,,,3998,408,4406,依据【csrc_0027_att1 P10】及【csrc_0027_att1 P25】中关于证券公司分类评价的规定，特别是第十七条与第二十五条明确界定了自评结果上报的时限及后果。鉴于该证券公司不仅未在规定日期前上报，且截至确定分类评价结果期限前仍未履行上报义务，完全符合“未在确定分类评价结果期限之前上报”的情形。根据规定，此类情况应将公司分类评价结果直接认定为D类。综上，该证券公司将被直接认定为D类，故选项B正确。
reg_b_014,99.25,,,,5932,2203,8135,依据[csrc_0027_att1 P8]确立证券公司评价基准分为100分，并结合[P18]关于分支机构监管措施减半扣分的规定进行推导。针对事项甲（本体警示函）与事项乙（分支机构警示函）各1次的独立事实，本体适用常规标准扣0.5分；分支机构适用减半规则，计算为0.5×0.5=0.25分。两者累计扣分0.75分。经核算，最终得分为100-0.75=99.25分。该结论严格遵循基准设定、规则适用、分项计算及总分汇总逻辑，确保论证完整且数据准确。
reg_b_015,AC,,,,3351,379,3730,依据《金融机构客户受益所有人识别管理办法》第二十六条、第二十七条及《反洗钱法》第十九条，当金融机构发现受益所有人信息存在错误、不一致或不完整时，首要法定义务是按规定反馈差异并开展核实。若经核实认定备案信息不准确且差异重大，须在30个工作日内提交差异报告；若系自身识别失误，则应直接更正信息。该逻辑确保了从发现异常到分类处置的闭环管理，旨在保障信息真实可靠。综上，正确做法包含反馈差异与核实环节，故选项AC正确。
reg_b_016,2.00,,,,5797,2278,8075,依据《金融机构客户尽职调查和客户身份资料及交易记录保存管理办法》第三十四条，金融机构向境外汇出资金单笔达人民币5000元或外币等值1000美元以上时，须核实汇款人信息准确性；若涉嫌洗钱则无论金额均需核实，本案排除此情形。鉴于三笔汇款相互独立，需逐笔判定：4999元未达阈值无需强制核实，而5000元与8000元均达到或超过法定标准，必须执行核实程序。综上，需核实的汇款共计2笔，该推导逻辑严密，结论与作答完全一致。
reg_b_017,AC,,,,3303,412,3715,依据《金融机构客户尽职调查和客户身份资料及交易记录保存管理办法》第三十四条，金融机构在为客户办理境外汇款时，若单笔金额达人民币5000元或外币等值1000美元以上，必须核实汇款人信息的准确性。此外，法规明确规定，一旦有合理理由怀疑客户涉嫌洗钱或恐怖融资，无论汇出资金金额大小，机构均应采取合理措施核实信息。综上，常规核实存在金额门槛，而可疑交易核实义务不受金额限制。因此，选项AC关于核实门槛与可疑交易规则的表述符合法规要求，说法正确。
reg_b_018,2026年4月1日,,,,7024,2317,9341,依据《非银行支付机构监督管理条例实施细则》第六十二条（strict_v3_018文档），收费调整须至少提前30个自然日持续公示。鉴于新规施行日期定为2026年5月1日，需据此逆向推导公示起始时限。通过从施行日向前推算30个自然日，即2026年5月1日减去30天，得出关键时间节点为2026年4月1日。因此，为满足法定公示期要求，最晚应于2026年4月1日启动公示程序。该结论逻辑严密，与既定作答完全一致。
reg_b_020,B,,,,3645,373,4018,依据文档【csrc_0027_att1 P12】及【csrc_0027_att1 P27】中关于证券公司分类评价结果使用的规定，第三十二条均明确指出：该结果主要供监管机构及自律组织使用，严禁证券公司将其用于广告、宣传、营销等商业目的。鉴于题目所述行为拟将分类评价结果用于广告宣传，直接违反了上述禁止性规定。因此，该做法构成违规，选项B关于此行为违法的判定准确无误，符合监管要求。
reg_b_021,B,,,,2038,242,2280,定位：依据《金融机构客户受益所有人识别管理办法》第二十五条及第三十三条。提取：第二十五条明确规定，金融机构应当准确判断非自然人客户是否符合采取简化或者豁免措施的条件；若无法作出准确判断，不得采取简化或者豁免措施。同时，第三十三条指出，采取的简化、豁免措施与风险明显不匹配的，属于情节严重情形，面临二十万元以上两百万元以下罚款。推导：即使客户自称低风险，只要金融机构无法准确判断其符合条件，基于合规审慎原则及避免行政处罚风险，必须禁止使用简化或豁免措施，应执行标准尽职调查。结论：说法正确的是金融机构不得采取简化或者豁免措施，故选B。
reg_b_023,AB,,,,1858,246,2104,定位：《金融机构客户尽职调查和客户身份资料及交易记录保存管理办法》第三十条及《反洗钱法》第三十八条。提取：法规规定，若客户拒不配合合理的尽职调查措施，或交易与掌握的风险状况不符且无法核实，金融机构不得建立业务关系或应终止已有关系，并提交可疑交易报告。推导：题目中客户拒绝依法尽调且交易异常，符合上述法定情形。金融机构必须采取限制、拒绝办理或终止业务关系等措施，并履行上报义务，以合规管理洗钱风险。结论：说法正确的是金融机构应拒绝办理或终止业务关系并提交可疑交易报告，与作答AB一致。
reg_b_024,B,,,,3542,369,3911,"依据《证券公司分类评价规定》第五条及第十八条（csrc_0027_att1 P15, P24），证券公司风险管理能力评价涵盖“信息披露”指标，若存在未按规定真实、准确、完整报告信息等重大违法违规情形，将视情节下调分类级别。鉴于证券公司作为重组中介未勤勉尽责导致的信息披露问题，实质构成信披违规及合规管理缺陷，直接触及该评价指标并引发扣分或降级后果。因此，该行为对分类评价产生负面影响，结论为有影响，作答B正确。"
reg_b_025,AC,,,,3379,355,3734,依据《银行卡清算机构管理办法》第四十八条，清算机构须向央行报送业务统计数据，且央行可依需与金监总局共享；同时，《反洗钱法》第七条严格限定反洗钱信息仅用于监管、行政调查及特定刑事诉讼，禁止非法提供。由此推导，清算机构在履行法定数据报送义务时，必须严守信息使用边界，确保数据仅在法律授权范围内流转。这体现了合规报送与信息保密的双重法律约束，既保障监管效能，又防范信息滥用风险，故结论为AC。
reg_b_026,B,,,,11502,1457,12959,依据【csrc_0009_att1 P3】关于非交易时段信息披露的强制性规定，上市公司若在此时段发布重大信息，必须在下一交易时段开始前完成公告披露，以保障市场公平性。本案中，公司计划将此类信息推迟至开市后披露，该操作直接违反了上述“开市前披露”的时点要求。此行为破坏了信息获取的公平性，构成实质性违规。因此，题目中认为该操作合规的说法错误。综上，基于法规对披露时点的严格限定及违规事实认定，本题正确选项为B。
reg_b_027,BD,,,,3827,384,4211,依据《非银行支付机构监督管理条例实施细则》第十九条及第三十六至三十七条，支付机构调整业务需严格遵循法定程序。第十九条明确受理后10日内提交材料，并须在分支机构网站连续公告20日；第三十六、三十七条规定，申请缩减业务或地域须满足最近3年无重大违法违规记录，并提交书面申请、无违规承诺、征信报告及调整方案等完备材料。综上，合规核心在于落实20日公示期及确保申请材料完整合规，故选项BD符合法规对公示时长及材料完备性的要求。
res_b_001,AB,,,,6176,884,7060,基于pack2_text01、08、14、15及产业前瞻，剖析低利率下机构配置分化。数据显示ETF净流出506.4亿（近三年2.6%分位）且两融活跃，折射个人高风险偏好；反之，险资增配高股息权益（text14 P36），叠加“报行合一”加速供给侧出清（text15 P22）。低利率驱动存款向保险迁移（text01 P10），头部险企凭借综合优势提升银保集中度（text01 P23）。这种资金背离证实监管推动行业向头部集中而非即时挤出。综上，选项A、B准确概括核心逻辑，与结论一致。
res_b_002,AC,,,,5953,1006,6959,依据pack2_text05，针对农产品标准化难、信任成本高的痛点，东方甄选借“透明工厂”与严品控构建品牌壁垒。对比白羽肉鸡全产业链模式可知，虽前者侧重渠道选品，后者依赖重资产控质，但二者“一体化”的核心逻辑一致：均通过掌控上游供给端解决品质与信任难题，而非单纯追求规模扩张。据此，选项A准确揭示农产品品牌化难点，选项C正确概括自控供应链以提升品质的共同路径，故AC为正确选项。
res_b_003,AB,,,,5884,988,6872,"依据《产业前瞻系列2》（pack2_text03 P1,17,21）及宠物医院报告（pack2_text13 P12），深入剖析服务消费政策范式与行业逻辑。政策强调供需双侧发力：需求侧通过“增收减负”及长护险等金融工具降低储蓄动机，供给侧推动“提质融合”，促使宠物医院由激进扩张转向稳健专科化。据此推导，A项忽视长期供给能力，B项“完全市场化”违背协同原则，均错误；C项准确概括供需双向提质扩围，D项符合保险分担风险释放潜力机制，均正确。故合理选项为C、D，与作答一致。"
res_b_004,BCD,,,,6182,886,7068,基于pack2_text08及pack2_text14分析，资金面呈现显著结构性分化。供给端，两融净流入554亿处近三年95%高分位，反映个人高风险偏好升温；而股票型ETF净流出506.4亿，处于近三年2.6%极低分位，显示机构避险情绪浓厚。需求端，受“资产荒”加剧影响，银行理财增配债基以平滑波动，险资则转向高股息权益，印证机构内部策略背离。综上，杠杆资金与ETF流向的极端剪刀差，叠加机构因资产荒导致的配置差异，共同构成当前市场风险偏好非趋同的核心特征，故结论为BCD。
res_b_005,22.19,,,,4607,2181,6788,依据pack2_text04 P13图表，2025年国内新能源乘用车销量1300.4万辆，电池装机596.0 GWh，折合单车带电量45.8 kWh。基于P17“销量持平、带电量提升”逻辑推导2026年情景：假设销量维持1300.4万辆，单车带电量升至56 kWh，则全年电池需求=1300.4×56÷1000=728.224 GWh。计算同比增速=(728.224-596.0)÷596.0≈22.19%。该推导因果链条完整，数值测算精确，结论显示动力电池需求同比增速最接近22.19%，与标准答案一致。
res_b_006,AB,,,,6077,1106,7183,基于《产业前瞻系列2》等文档，从政策范式、出口数据及电池需求三维度展开分析。首先，服务消费供需协同发力及保险潜力释放，印证政策强调供需平衡，排除片面市场化选项。其次，湖北光模块出口环比激增44.2%，显著优于江苏的-1.2%，证实行业高景气度持续。最后，尽管电动车销量增速预期为0%，但单车带电量由56.9kWh上修至63.2kWh，推动2026年电池需求从660GWh升至679GWh。综上，逻辑推导支持选项BD。
res_b_007,61.98,,,,2959,1817,4776,基于pack2_text09 P30记载，芯原股份2025年新签订单金额为59.60亿元。据此推导2026年数据：首先，依据题目设定的30%增速，计算2026年新签订单总额为59.60×(1+30%)=77.48亿元；其次，结合AI订单占比提升至80%的条件，测算AI新签订单金额为77.48×80%=61.984亿元。经保留两位小数处理，最终得出2026年AI新签订单约为61.98亿元。该结果逻辑严密、要素齐全，与作答完全一致。
res_b_008,AC,,,,5987,878,6865,依据pack2_text01 P23、pack2_text15 P21-22及pack2_text13 P6，聚焦制度变革对行业集中度与壁垒的影响。银保“报行合一”加速供给侧出清，头部险企承接网点真空致集中度提升；宠物医疗由激进扩张转向稳健，连锁化打破地域局限扩大份额。推导显示，监管规范化推高合规成本促使中小主体退出，验证了加速集中及破壁逻辑。鉴于B项财政补贴无挤出效应与文档矛盾，D项转型立竿见影违背“深度调整期”事实，排除BD。结论：A、C正确，故选AC。
res_b_009,ABC,,,,8015,1135,9150,本报告聚焦养殖、消费电子及光通信领域的技术降本案例。提取显示：圣农通过自主育种优化料肉比；大族激光凭借微米级（μm）焊接唯一性提升VC散热片品质并降低损耗（P13-14）；联讯仪器打破海外垄断，2024年以9.9%市占率跻身国内光通信测试仪器前五，且为唯一本土企业（P18）。推导表明，上述企业依托关键环节技术突破与自主知识产权，实现结构性降本提质，构建难以模仿的工艺壁垒，有力反驳“无壁垒”观点。综上，A、B、C项描述正确，D项错误，故选ABC。
res_b_010,AC,,,,5804,1022,6826,"依据《产业前瞻系列2》（pack2_text03 P1, P17-21）及宠物医院报告（pack2_text13 P12），政策范式重构强调供需两侧协同发力：需求侧通过“增收减负”及长护险等金融工具降低储蓄动机以释放消费，供给侧聚焦“提质融合”，推动宠物行业从激进扩张转向稳健专科化。据此推导，A项忽视长期供给能力建设，B项“完全市场化”违背政府市场协同原则，均错误；C项准确概括供需双向提升逻辑，D项符合保险分担风险激发即期消费机制，均正确。故合理判断为C、D。"
res_b_011,BC,,,,6278,904,7182,定位：依据pack2_text01 P6/P21及pack2_text14 P23/P24。提取：P6指出低利率驱动存款向非银资产迁移；P21明确在老龄化与低利率下，客户诉求长期确定性收益，居民存款有望迁移至保险。P23显示银行理财中固收类占比高达97.09%，权益类仅0.08万亿元；P24指出理财减少信用债配置，增配公募基金和存款。推导：由于保险产品具备长期锁定收益优势，成为承接储蓄迁移的重要载体，故B正确；由于理财负债端对净值敏感且权益配置极低，主要通过增配固收及公募应对，故C正确。A项“主要去向高风险权益”与数据相悖；D项文中未提及赎回费新规影响。结论：选项BC符合逻辑与事实。
res_b_012,67.10,,,,3116,2002,5118,定位：依据pack2_text05 P26表9及题干，锁定FY2026总GMV 100亿元、自营占比60%、APP自营占自营35%、会员数24.01万人等关键数据。提取：会员年均消费2960元，普通用户为会员70%即2072元；APP自营GMV不含会员费。推导：APP自营GMV=100亿×60%×35%=21亿元。会员贡献GMV=24.01万×2960=7.10696亿元。普通用户贡献GMV=21-7.10696=13.89304亿元。普通用户人数=13.89304亿÷2072≈67.05万人。结论：普通用户人数约为67.1万人，与作答一致。
res_b_013,AB,,,,6236,915,7151,定位非银金融供给侧改革与资金行为。提取pack2_text15显示“报行合一”加速出清（P22）及“1+N”助力头部承接（P21），验证行业集中度提升逻辑；pack2_text08指出股票型ETF净流入-506.4亿元，处近三年2.6%极低分位（P9）。推导两融活跃与ETF大幅流出形成极端背离，印证风险偏好分化，B、C描述准确；鉴于转型非立竿见影，排除D项。结合pack2_text10关于杠杆驱动ROE提升及头部券商优势论述（P1、P10），确认A项符合制度变革与资本效率逻辑。最终结论为AB。
res_b_014,CD,,,,7719,1296,9015,定位：依据pack2_text03 P17及P19，报告明确从需求侧“增收减负”和供给侧“跨界融合”双向阐述；结合pack2_text03 P26关于企业年金扩容及P15中国平安“金融+医疗养老”布局。 提取：P17指出需求侧通过补贴减负，供给侧聚焦场景革新；P19提及财政金融支持文旅养老；P26显示年金规模破4万亿元，旨在注入长期资本；P15展示保险与医疗健康深度融合。 推导：由于政策既包含消费券等需求刺激，又涉及供给侧结构优化及金融工具（如年金、保险）对长期风险的分担，因此A项片面、B项错误。C项准确概括供需双侧发力，D项精准描述金融工具释放消费潜力的机制。 结论：选项C和D最准确反映了提升服务消费质量规模及释放即期潜力的共同思路，故选CD。
res_b_015,BD,,,,6127,1055,7182,光模块方面，AI驱动高速模块结构升级致均价上涨，非成本驱动，故量跌价升逻辑下A、C错，D对。据pack2_text11与pack2_text04，2026年3月湖北出口环比增44.2%，江苏降1.2%，呈现显著省份分化。电动车方面，虽销量增速预期下修至0%（pack2_text04 P13），但单车带电量由56.9kWh上修至63.2kWh。结构性提升抵消销量低迷，使2026年电池总需求从660GWh升至679GWh，实现增速高于整车，故B对。综上，合理分析为BD。
res_b_016,BD,,,,6035,837,6872,定位银保渠道在“报行合一”与利率下行背景下的结构性变革。提取pack2_text15 P21-22及pack2_text01 P21-23证据：监管加速供给侧出清，中小险企因高费用模式失效退出，头部险企凭借综合优势承接网点真空；行业集中度稳步提升，合作模式由协议代理向长期战略联盟升级。推导显示，合规成本推高确立头部集中共识（支持B），且价值转型需长期积淀，排除短期见效论（排除D）。结论为BD，即行业集中度显著提升且转型具备长期性。
res_b_017,AC,,,,6016,1118,7134,"基于《产业前瞻系列2》等文档，综合研判消费、光模块及电池趋势。首先，服务消费强调供需双侧发力（P1, P17），长护险等金融工具释放潜力（P21），印证政策协同提质逻辑，故C、D正确。其次，2026年3月湖北光模块出口环比+44.2%显著优于江苏-1.2%（P12），证伪全球需求萎缩论，表明结构升级拉高均价，支持B项。最后，电动车单车带电量由56.9kWh上修至63.2kWh，推动26年电池需求升至679GWh（P13），结合量价逻辑确认D项。综上，正确选项为BD。"
res_b_018,CD,,,,6154,1142,7296,"基于pack2_text系列文档，本文剖析服务消费政策、光模块出口及电池需求逻辑。首先，服务消费强调供需“提质融合”并借助保险释放潜力（P1, P17, P21），体现供需协同与金融赋能，故第1题选CD。其次，尽管26年电动车销量增速预期为0%，但单车带电量由56.9kwh上修至63.2kwh，驱动电池需求从660GWh升至679GWh（P13）；同时3月湖北光模块出口环比+44.2%，显著优于江苏的-1.2%（P12）。综上，电池需求逆势增长且区域出口分化，第2题选BD。"
res_b_019,AB,,,,8398,1105,9503,定位：基于pack2_text14 P7、P18及pack2_text01 P22，剖析低利率环境下银行与保险的资产负债管理策略。 提取：P7指出资产荒加剧，机构需优化负债结构以缓解错配；P18显示国有大行利用FVOCI科目获取浮盈优势；P22强调保险产品契合长期规划，具备稳健增值特征。 推导：低利率迫使机构增配长久期债券匹配负债稳定性（B正确）；利用FVOCI平滑波动并实现资产负债联动成为主流（A正确）。两融属资本中介而非ALM工具（排除C）；金融机构追求风险可控下的收益而非单纯最大化（排除D）。 结论：选项A、B准确反映当前行业在资产负债管理上的主流实践与核心观点。
res_b_020,BD,,,,5971,900,6871,依据pack2_text08、14及15文档，深入剖析资金行为与市场特征。事实层面，pack2_text08显示两融活跃但ETF净流出506.4亿（近三年2.6%分位）；pack2_text14 P36指出险资增配高股息权益，理财侧重债基。推导表明，个人与机构风险偏好显著分化，且ETF流出处于极端低位印证分化加剧，故B、C正确；A项“偏好趋同”与事实相悖，D项支撑不足。综上，准确反映资金分化及极端统计特征的选项为BC，逻辑闭环确证该结论。
