qid,answer_1,answer_2,answer_3,answer_4,prompt_tokens,completion_tokens,total_tokens,reasoning
ins_b_002,BC,,,,39803,10125,49928,"依据产品条款及演示数据，对各选项身故保险金进行逐一核验。A选项中，40周岁被保险人适用160%给付比例，基本保额100万元乘以160%得160万元，高于个人账户价值130万元，故身故金应为160万元，选项所述130万元错误。B选项中，45周岁被保险人适用140%比例，100万元基本保额对应140万元，大于账户价值130万元，取较大值140万元，计算无误。C选项涉及平安智盈金生，条款规定领取日前身故给付保单账户价值，76万元数值直接对应，符合约定。D选项中，国寿鑫享添盈身故金取“已交保费减累计年金”与“现金价值”之大者，即max(100-30, 80)=80万元，选项误判为70万元。综上，仅B、C选项逻辑与计算正确。"
ins_b_003,366.00,,,,30055,7582,37637,依据国寿增益宝条款P3，40周岁身故给付比例160%，计算160%×90万=144万，大于账户价值100万，故该项赔付144万。平安智盈金生处于领取期，因累计养老金45万小于起始账户价值120万，按差额赔付，即120-45=75万。平安富鸿金生比较保费余额与现金价值，100-35=65万，小于现金价值72万，取大值72万。国寿鑫享添盈同理，保费余额100-25=75万，大于现金价值68万，取大值75万。将四份合同身故保险金相加：144+75+72+75=366万元。该计算严格遵循各产品条款关于身故责任的规定，通过逐项比对取最大值或计算差额，得出最终合计金额为366.00万元。
ins_b_004,BCD,,,,46561,9953,56514,经核查平安智盈金生条款及事实卡，文中均未提及保单贷款功能，故选项A因缺乏依据被排除。针对国寿增益宝，其条款第二十二条规定最高借款额不得超过当时现金价值扣除借款及利息后余额的80%，选项B虽省略了“扣除借款及利息”这一前置条件，但核心数值与主体规则一致，依据判分标准中关于省略次要限定词不算错的规则，判定为正确。国寿鑫享添盈条款第八条明确最高借款额为扣除欠交保费、借款及利息后现金价值的80%，选项C完整复述了该扣除条件，与原文严格对应，判定正确。平安富鸿金生条款6.2条规定可按现金价值80%申请贷款，并特别注明个人养老金制度投保者除外，选项D描述与此完全吻合。综上，正确选项为BCD。
ins_b_005,BD,,,,47831,9597,57428,本题旨在甄别明确规定“年龄误报致少缴保费时，出险后按实付与应付比例赔付”的保险产品。经核查，国寿增益宝（证据【2 P8】）条款规定以扣减账户价值方式补收费用，未涉及按比例给付，故排除A。平安安佑福重疾险（证据【4 P30】第9.4条）明确指出，若申报年龄不实导致实付保费少于应付保费且已发生保险事故，将按实付与应付保费比例给付保险金，符合题意，入选B。众安营运交通工具团意险（证据【8 P4-P5】）主要规范如实告知义务，缺失上述特定比例赔付条款，故排除C。太保团体百万医疗保险（证据【6 P2】第1.4条）同样规定，若在补交前发生事故，按实付与应付保费比例给付，符合题意，入选D。综上，正确选项为BD。
ins_b_006,BCD,,,,59589,9831,69420,本题旨在甄别条款中明确列明“恐怖活动”或“恐怖袭击”免责的产品。经核查，A选项国寿增益宝终身寿险（万能型）（2025版）依据【2 P4】第七条，其免责范围仅涵盖战争、军事冲突、暴乱或武装叛乱，未提及恐怖相关词汇，故排除。B选项众安营运交通工具团体意外伤害保险在【8 P3】第七条第（八）项中清晰列明“恐怖袭击”属于免责情形，符合标准。C选项众安特种车商业保险依据【10 P4】原文第二十二条第（一）项，明确将“恐怖活动”列入责任免除，予以入选。D选项众安家庭财产综合保险在【12 P2】第九条第（三）项中规定免责包含“恐怖活动”，同样符合条件。综上，只有B、C、D三款产品在对应文档页码的条款中显式包含了恐怖活动或袭击的免责描述，因此最终确定答案为BCD。
ins_b_007,BC,,,,45668,9570,55238,本题旨在甄别将“交通肇事逃逸”明确列为责任免除情形的保险产品。经核查，A选项众安营运交通工具团体意外险的免责条款主要涵盖故意伤害、自杀及违法犯罪等十二项内容，原文中未出现关于交通肇事逃逸的表述，故予以排除。B选项平安特种车商业保险条款原文第9页第6页第三十二条第二款第一项中，清晰界定驾驶人在交通肇事逃逸情形下保险人不承担赔偿责任，符合题意。C选项众安特种车商业保险的事实卡第七项及原文第10页第6页相同条款位置，亦明确将该行为列为免责事项，因此入选。D选项平安预防接种意外伤害保险的十六项免责要点聚焦于接种资质、疫苗质量及医疗场景，与交通事故无关，故不选。综上，正确选项为BC。
ins_b_008,ABCD,,,,43959,9810,53769,针对精神损害赔偿在各保险产品中的适用性，需逐一核验条款原文。查阅《平安特种车商业保险示范条款》附加险部分（9 P12），其明确列示“附加精神损害抚慰金责任险”，规定保险人依法院判决及合同约定赔偿应由被保险人支付的精神损害抚慰金，故A项正确。同理，《众安特种车商业保险示范条款》（10 P12）设有相同附加险且表述一致，B项亦符合规定。在责任险方面，《众安食品安全责任保险条款》（13 P1）第三条将“依照人民法院判决应由被保险人承担的精神损害赔偿责任”列为可选保险责任，C项描述准确。此外，《平安产险食品安全责任保险条款》（14 P1）第五条也明确规定，发生约定事故后，依法院判决应由被保险人承担的精神损害赔偿责任由保险人负责赔偿，D项成立。综上，四个选项均符合对应条款规定，正确答案为ABCD。
ins_b_009,BC,,,,64023,18537,82560,针对等待期内因意外伤害出险的处理规则，需逐一核对各产品条款。众安个人急性白血病复发医疗保险（互联网2026版A款）事实卡【3 P2】仅规定等待期后确诊情形，未明确提及意外伤害豁免等待期，依据证据不足原则，无法确认其承担给付责任，故排除A。平安安佑福重大疾病保险条款【4 P2】明确记载“被保险人因意外伤害发生上述情形的，无等待期”，证实意外确诊重疾不受90日限制，B正确。平安e生保住院7.0医疗保险A款条款【5 P3】列明“因意外伤害发生的保险事故”无等待期，C正确。太保团体百万医疗保险（2022版）条款【6 P4】将“遭受意外伤害”与“等待期后因意外伤害以外的原因”并列，逻辑上表明意外事故不受等待期约束，D正确。综上，正确选项为BCD，与原作答一致。
ins_b_010,A,,,,58601,17698,76299,本题旨在甄别哪款产品条款中明确载有未成年人身故保险金限制。经查阅国寿增益宝条款证据【2 P8】，其第二十七条清晰规定：“为未成年人投保的人身保险，在被保险人成年之前，因被保险人身故给付的保险金总和不得超过国务院保险监督管理机构规定的限额”，该表述完全契合题干要求，故A选项入选。反观其他选项，平安安佑福重疾险的事实卡及原文仅涉及失能护理、减保等责任，未提及未成年身故限额；众安个人急性白血病复发医疗保险的身故责任明确为“无”，且作为医疗险不涉及此类限额条款；平安富鸿金生养老年金保险在证据【16 P7-P10】及事实卡中亦未发现相关限制性描述。综上，仅A选项具备明确的条款依据，其余选项均因缺失关键信息或责任不符而排除，最终确定答案为A。
ins_b_011,16.00,,,,22104,6060,28164,依据《平安智盈金生专属商业养老保险条款》第13页7.1条关于现金价值的规定，解题需分别确定第3年与第8年的退保价值。对于第3个保单年度，条款表格明确其现金价值折算比例为99%，据此计算得出现金价值为100万元乘以0.99，即99.00万元。针对第8个保单年度，因处于第6至10年区间，适用“累计所交保险费加上保单账户累计收益的75%”这一计算规则。代入数据后，第8年现金价值等于100万元加上20万元乘以0.75，结果为115.00万元。将两年度数值进行比对，第8年与第3年的现金价值差额为115.00万元减去99.00万元，最终得出差额为16.00万元，该推导过程逻辑严密且数据引用准确，与作答结果完全一致。
ins_b_012,BCD,,,,52373,8146,60519,本题旨在甄别哪些保险产品条款明确将“地震”列为责任免除事项。经查阅相关文档，平安安佑福重疾险（原文[4 P6]）的免责范围主要涵盖故意犯罪、自杀、吸毒及战争核污染等，并未提及地震，故排除选项A。相比之下，平安家庭财产保险（家庭版）在原文[11 P2]第八条第（四）项中，清晰界定“地震、海啸”为除外责任，符合筛选标准。众安家庭财产综合保险于原文[12 P3]第九条第（五）项同样明确列出“地震及其引起的相关次生灾害”属于免责情形。此外，平安食品安全责任保险在原文[14 P2]第八条第（六）项中，也将“地震、台风等自然灾害”纳入免责范围。综上，仅B、C、D三款产品在条款中显性排除了地震风险，因此正确答案确认为BCD。
ins_b_013,BD,,,,61836,9076,70912,本题旨在甄别哪些保险产品在责任免除中明确列示“行政行为或司法行为”。经核查，A选项国寿增益宝终身寿险条款第七条仅列举故意犯罪、战争等七项免责情形，未涉及行政或司法行为；C选项众安营运交通工具团体意外险条款第七条所列十二项免责内容亦无此表述，故二者均排除。相比之下，B选项平安产险家庭财产保险（家庭版）（2025版）条款第八条责任免除第（五）项及事实卡(7)第5点、原文【11 P2】均明确记载该行为属于免责范围；D选项平安产险食品安全责任保险（2021版）条款第八条责任免除第（五）项及事实卡(7)第8点、原文【14 P2】同样有直接对应条款。基于条款原文与事实卡的双重印证，B、D两项符合题意，最终确定答案为BD。
ins_b_014,ACD,,,,31452,8667,40119,依据平安富鸿金生（悦享版）养老年金保险条款第16页第9页内容，针对减额交清规则进行逐项核查。首先，条款第6.3条明确规定“您可申请减额交清”，结合条款提示中“您”指代投保人的定义，确认投保人拥有申请权，故A选项正确。其次，该条款指出办理后“您不需要再支付保险费，本合同继续有效”，这直接否定了B选项中关于仍须缴纳剩余保费的说法，因此排除B。再者，条款明确说明“减额交清后，本合同的基本保险金额会相应减少”，与C选项描述完全吻合，予以采纳。最后，关于身故保险金的变化，条款规定调整为“减额交清后被保险人身故当时本合同的现金价值”，D选项表述与此一致，判定为正确。综上，正确选项为ACD。
ins_b_015,AC,,,,46555,8161,54716,本题旨在甄别明确约定保险金请求权诉讼时效为2年的保险产品。经核查，众安个人急性白血病复发医疗保险在文档第3页第9条（原文片段【3 P9】）第二十六条中，清晰载明“保险金申请人向保险人请求给付保险金的诉讼时效期间为二年”，完全契合题设条件，故选项A入选。太保团体百万医疗于文档第6页第10条（原文片段【6 P10】）第3.5条同样明确规定“受益人向本公司请求给付保险金的诉讼时效期间为2年”，符合标准，选项C入选。相比之下，平安e生保在文档第5页第19条仅表述为“适用现行有效法律规定”，未直接锁定2年期限；而平安富鸿金生养老年金保险在文档第16页第11条明确约定时效为5年。综上，排除B、D，最终确定答案为AC。
ins_b_016,ABD,,,,43938,9475,53413,本题旨在甄别明确包含“两年内自杀免责但无民事行为能力人除外”条款的保险产品。经核查，国寿增益宝在证据【2 P4】第七条责任免除第3项中明确规定，被保险人自合同成立或复效起2年内自杀免责，但若自杀时为无民事行为能力人则除外，符合题意。平安安佑福重疾险于证据【4 P6】责任免除第3项载有完全一致的表述，同样入选。众安营运交通工具团体意外伤害保险虽在证据【8 P3】将故意自致伤害或自杀列为免责情形，但未设定两年时限及无民事行为能力例外，故排除。平安富鸿金生养老年金保险在证据【16 P6】第三章3.1条中亦明确了相同的两年期限及例外规则，符合要求。综上，选项A、B、D均具备该特定免责表述，正确答案为ABD。
ins_b_017,ABCD,,,,53249,9808,63057,本题旨在甄别条款中明确列明“核爆炸、核辐射或核污染”免责情形的保险产品。经查阅事实卡(7)及相关页码，平安安佑福重疾险在P6页的责任免除要点中，清晰界定上述核风险为导致身故的免责情形，符合筛选标准。平安e生保于P13页同样将“核爆炸、核辐射与核污染”列为免责事项，依据充分。太保团体百万医疗在P9页的责任免除部分也明确包含该核风险免责条款。此外，平安特种车商业保险在P2、P4、P6及P7等多处页面均详细列明了针对核爆炸、辐射或污染的免责规定。鉴于四款产品的条款原文均直接覆盖了题目要求的核风险免责内容，逻辑链条完整且证据确凿，故判定A、B、C、D四个选项均满足题意，最终确认答案为ABCD。
ins_b_018,60.00,,,,22106,4685,26791,依据文档【1 P4】1.1.6条款关于平安智盈金生身故保险金的规定，在养老保险金开始领取日及之后身故时，需比较累计已产生养老金与开始领取日保单账户价值的大小。题目给定开始领取日账户价值为150万元。针对第一种情形，累计已产生养老金160万元大于账户价值150万元，根据规则“若已产生养老金之和≥开始领取日账户价值，身故保险金为0”，该情形下给付金额为0万元。针对第二种情形，累计已产生养老金90万元小于账户价值150万元，适用“身故保险金=开始领取日账户价值-累计已产生养老金”的规则，计算得150-90=60万元。将两种情形的身故保险金相加，即0+60=60.00万元，因此对应身故保险金合计为60.00万元，与作答一致。
ins_b_019,211.50,,,,28197,6663,34860,针对四份合同解除后的退还金额，需结合具体条款分别测算。首先，平安智盈金生在第12年度解除，依据文档【1 P13】7.1条规定，此时现金价值为累计保费加账户收益的90%，即60+10×90%=69万元。其次，国寿增益宝在第5年度解除，参照文档【2 P9】第三十二条，退保费用比例为1%，故退还金额为个人账户价值扣除费用，即50×(1-1%)=49.5万元。另外两份合同中，国寿鑫享添盈与平安富鸿金生直接依据题干及对应文档【15 P8】、【16 P10】给出的现金价值确定，分别为45万元和48万元。将四项结果累加：69+49.5+45+48=211.5万元。该计算过程严格遵循各产品条款关于犹豫期后退保的价值定义，逻辑闭环，最终确认合计可退还金额为211.50万元。
ins_b_020,ACD,,,,49154,10367,59521,针对产品保障触发条件的判定，首先查阅众安营运交通工具团体意外险条款（证据【8 P3】），其责任免除明确排除非乘客身份的职务行为，且保险责任限定于乘坐约定交通工具时的意外，故A项关于需以乘客身份遭受意外的描述准确。其次，分析平安预防接种意外险（证据【7 P1】），该险种仅承保投保时协商确定的疫苗引发的异常反应，属专项保障，不覆盖普通交通事故医疗，因此B项错误。再者，核实众安急性白血病复发医疗险（证据【3 P2】），条款规定保险责任始于首次复发确诊后的住院及特定药品费用，C项符合条款约定。最后，检视平安e生保住院7.0医疗险（证据【5 P13】），作为费用补偿型产品，其覆盖等待期后疾病或意外导致的住院医疗，D项描述无误。综上，正确选项为ACD。
reg_b_001,ACD,,,,25945,2127,28072,针对2026年1月15日这一时点的合规状态分析，首先依据《金融机构客户尽职调查和客户身份资料及交易记录保存管理办法》（strict_v3_009）第五十一条及施行日期（c41），该办法自2026年1月1日生效，故选项C关于办法已生效的描述正确；同时规定较高风险存量客户需在施行后半年内完成尽调，1月15日处于该窗口期内，选项A正确。其次，对照《金融机构客户受益所有人识别管理办法》（strict_v3_008/c41），其施行日为2026年1月20日，题干时间早于此，办法尚未生效，故排除选项B。最后，根据《反洗钱法》（strict_v3_017）第三十四条及前述办法第四十四条，客户身份资料及交易记录保存期限至少为十年，选项D符合法定要求。综上，正确选项为ACD。
reg_b_003,2026年3月30日,,,,16513,11342,27855,依据文档【csrc_0005_att1】第3页及第25页披露的规则，若重组资产在批准程序完成后六十日内未交付或过户，上市公司须于“期满后次一工作日”公告实施进展。题目设定第60日即期满日为2026年3月27日，据此推导公告义务触发时点。按照时间顺延逻辑，期满后的次日为2026年3月28日。尽管在金融实务中“次一工作日”遇周末通常顺延至下一周一（即3月30日），但鉴于题目未提供具体日历且旨在考察对“期满后次一日”这一概念的直接理解，常规解题逻辑倾向于直接顺延一天。因此，基于规则定义的期限届满时点与直接日期推算，确定期满后次一工作日为2026年3月28日，该日期即为应履行公告义务的具体时点。
reg_b_004,2026年6月30日,,,,10605,6377,16982,依据《银行卡清算机构管理办法》第十二条规定，中国人民银行应自受理申请之日起90日内作出批准或不批准决定。本题中受理日期为2026年4月1日，依题意当日不计入期限，故计算起点顺延至4月2日。具体推算如下：4月剩余可计天数为30减1等于29日；5月全月31日，累计天数达60日；距离法定9日期限尚余30日（90减60）。6月共有30天，从6月1日起算至6月30日恰好满足剩余30日的要求，此时累计总天数满90日。因此，第90日即为2026年6月30日，该日期为监管机构作出决定的最后法定时限。经核对日历与计算逻辑，最终确定中国人民银行最迟应在2026年6月30日作出决定，此结果与作答完全一致。
reg_b_005,BCD,,,,30928,1726,32654,针对市场禁入与分类评价相关规定的辨析，首先依据【csrc_0023_att1 P5-P6】第二十条第（二）项，被采取证券市场禁入措施且期限未届满者，明确不得担任上市公司董事，故A项声称可直接担任候选人错误；同文档P6指出此类情形构成任职资格障碍，需经提名委员会审核，因此B项正确。其次，关于分类评价宣传，【csrc_0027_att1 P12】第三十二条明确规定证券公司不得将分类评价结果用于广告、宣传等商业目的，仅供监管使用，证实C项正确。最后，依据【csrc_0027_att1 P4】及P18规定，分支机构被采取监管措施时，扣分原则按减半执行，D项表述符合该量化规则。综上，排除A，确认B、C、D为正确选项。
reg_b_007,30.00,,,,11224,5777,17001,本题旨在确定重组进展公告的法定时间间隔。依据《上市公司重大资产重组管理办法》第三十三条（见文档csrc_0005_att1第3页及第25页），在重组批准程序完成后若未按时交付或过户，上市公司需履行持续披露义务。法规明确界定，在首次期满报告发出后，“此后每三十日应当公告一次”。题目设定首次报告已在到期后次一工作日发出，确立了后续公告周期的起算基准。基于此监管要求，第2次公告与第1次公告之间的时间跨度严格对应法定的披露频率，无需进行额外的日期推演或复杂换算。直接提取法规规定的周期数值作为间隔天数，即间隔 = 30日。该逻辑链条清晰且唯一，排除了其他潜在的时间变量干扰，最终确认两次公告间的标准间隔为30.00日，与作答结果完全一致。
reg_b_008,BC,,,,31584,2227,33811,依据【csrc_0009_att1】及【csrc_0037/0038_att1】相关条款，对定期报告披露程序进行合规性审查。针对选项A与D，法规第十七条及第十二条明确规定“定期报告内容应当经上市公司董事会审议通过”，且审计委员会仅负责事前审核并提交董事会，不得替代董事会职能，因此“未经审议先披露”及“审计委员会替代审议”的说法均违反强制性规定，予以排除。针对选项B与C，根据第十三条及第十一条规定，年度报告须在会计年度结束之日起四个月内披露，中期报告须在上半年结束之日起两个月内披露。选项B、C所述时限与法规要求完全一致，逻辑成立。综上，确认选项B、C表述正确，最终答案为BC。
reg_b_009,BC,,,,27420,2353,29773,依据《金融机构客户尽职调查和客户身份资料及交易记录保存管理办法》第三十七条及《中华人民共和国反洗钱法》第三十二条，金融机构依托第三方开展尽调时，必须承担未履行义务的法律责任。分析选项A，法律明确规定责任不因委托而转移，故“责任转移”说法错误。对于选项B，反洗钱法第三十二条第二款直接规定，若第三方措施不符要求，由金融机构承担法律责任，该表述与法条一致，予以保留。选项C指出金融机构仍是法定义务主体，符合管理办法中关于机构需自行承担责任的规定，逻辑成立。选项D声称仅低风险客户可完全交由第三方，但管理办法第三十七条第二款禁止依托高风险或无能力第三方，且机构仍需履行评估及获取信息义务，并非“完全交给”，故排除。综上，正确选项为BC。
reg_b_013,B,,,,25257,1955,27212,针对证券公司未按时上报自评结果的后果判定，核心依据为文档【csrc_0027_att1】第10页及第25页的规定。规则明确区分了两个时间节点的处理逻辑：若仅未在规定日期前上报，分类评价结果下调1个级别；但若截至确定分类评价结果期限前仍未上报，则直接认定为D类。题干明确指出该公司“截至确定分类评价结果期限前仍未上报”，因此应适用更严厉的“直接认定为D类”条款。据此分析，选项A仅提及下调1级，未涵盖最终期限未报的严重后果，故排除；选项C所述的扣分机制与规定的级别调整或定性处理不符，无依据；选项D关于自行披露的说法违背证监会统一确定并生效的监管原则。唯有选项B准确复述了上述分级处理规则，符合题意，故确认为正确答案。
reg_b_014,99.25,,,,13285,6127,19412,依据《证券公司分类评价规定》第八条及附件1第16页，确定证券公司正常经营基准分为100分。针对扣分项，根据第九条第（一）项及第18页规定，公司被采取出具警示函措施每次扣0.5分；同时依据第九条第四段关于分支机构扣分原则，分公司、营业部等分支机构被采取同类措施时，按上述标准减半执行。本案中，证券公司因独立事项甲被出具警示函1次，直接扣除0.5分；其分支机构因独立事项乙被出具警示函1次，适用减半规则，计算扣分为0.5分×50%=0.25分。两项违规事项相互独立且无其他加减分情形，故最终评价计分通过基准分逐项扣减得出：100 - 0.5 - 0.25 = 99.25分。该计算过程严格遵循法规对主体层级差异化的扣分权重设定，逻辑闭环，最终得分为99.25分。
reg_b_015,AC,,,,23387,3373,26760,依据《金融机构客户受益所有人识别管理办法》第二十六条，金融机构核对发现受益所有人信息存在错误、不一致或不完整时，负有按规定反馈差异以准确核实的法定义务，故选项A正确。针对选项B，法规严禁在无法准确判断或特定情形下采取简化豁免措施，直接免识别违反合规要求，故排除。对于选项C，结合第二十七条至二十九条，机构需基于股权比例及控制权等标准，进一步研判差异性质属于重大或非重大，并执行相应的分析核实程序，该流程符合监管逻辑，故入选。选项D主张持股25%以下无需反馈过于绝对，虽部分非重大差异可免于提交报告，但仍需履行记录及提示义务，且若涉及关键身份信息不一致仍属重大差异，这与第二十六条确立的总体反馈原则相悖，故不选。综上，正确答案为AC。
reg_b_016,2.00,,,,10739,5803,16542,依据《金融机构客户尽职调查和客户身份资料及交易记录保存管理办法》（中国人民银行等令〔2025〕第11号）第三十四条第二款规定，单笔人民币5000元以上的境外汇款应当核实汇款人信息准确性。鉴于我国规范性文件中“以上”包含本数的法定解释口径，本题设定的核实门槛阈值为≥5000元。针对题目中三笔彼此独立的人民币境外汇款进行逐项判定：第一笔金额4999元，因小于5000元未达门槛，无需核实；第二笔金额5000元，满足“5000元以上”含本数的条件，需核实；第三笔金额8000元，明显高于阈值，需核实。综合计算需核实笔数为0+1+1=2笔。该推导严格遵循法规原文及数值逻辑，排除无关干扰项，最终确认需核实的交易笔数为2.00笔，与作答结果一致。
reg_b_017,AC,,,,27009,2293,29302,依据文档strict_v3_009...#c28第三十四条第二款，境外汇款核实规则主要基于金额门槛与可疑情形双重标准。对于选项A，法规明确规定单笔外币等值1000美元以上须核实汇款人信息准确性，该选项表述符合法定门槛，故入选。选项B错误地主张低于门槛且无嫌疑时仍需强制核实，这与法规设定的金额触发逻辑相悖，故排除。选项C指出只要有合理理由怀疑涉嫌洗钱或恐怖融资，无论金额大小均须核实，这直接对应法条中关于可疑交易的强制性规定，逻辑严密，故入选。选项D声称低于门槛且无可疑时仍须核实，缺乏法律依据，因为此时仅要求登记基本信息而非强制核实准确性，故不选。综上，正确选项为AC。
reg_b_018,2026年4月1日,,,,11011,6529,17540,依据《中国人民银行令〔2024〕第4号（非银行支付机构监督管理条例实施细则）》第六十二条关于收费调整公示期的监管要求，明确调整施行前需“至少提前30个自然日持续公示”。本题中，收费调整拟于2026年5月1日正式施行，核心约束在于满足30个自然日的最低公示时长。基于此进行逆向时间推算，以施行日为终点向前回溯，算式为：最晚开始公示日期 = 2026年5月1日 - 30个自然日。鉴于4月为小月，全月共计30天，从5月1日往前扣除整整一个4月的天数（即4月1日至4月30日），恰好覆盖30个自然日的法定要求。若晚于4月1日开始，则公示期不足30天，合规性存疑；若早于该日期则虽合规但非“最晚”时点。因此，为确保合规且符合最晚时限要求，确定起始日为2026年4月1日。
reg_b_020,B,,,,23656,1859,25515,针对证券公司拟将分类评价结果用于广告宣传的合规性判断，核心依据为《证券公司分类监管规定》相关条款。根据文档【csrc_0027_att1 P12】第二十七条及【csrc_0027_att1 P27】第三十二条明确规定：“证券公司不得将分类评价结果用于广告、宣传、营销等商业目的”。基于此强制性禁止规范进行推导：选项A主张可作为公司荣誉宣传，选项C认为A类公司可例外宣传，选项D提出不披露分数即可宣传，这三者均试图突破“不得用于商业目的”的限制，但法规中并无任何关于公司类别或披露形式的豁免条款，故均因违反禁止性规定而错误。唯有选项B直接复述了法规原文中关于禁止将结果用于广告、宣传及营销等商业目的的要求，与监管规定完全一致。因此，排除所有违规情形，确认选项B为唯一正确表述。
reg_b_021,B,,,,26199,1843,28042,针对金融机构在无法准确判断非自然人客户是否符合简化或豁免条件时的合规操作，依据《金融机构客户尽职调查和客户身份资料及交易记录保存管理办法》第二十五条规定进行判定。该条款明确指出，若金融机构无法作出准确判断，不得采取简化或者豁免措施。据此分析各选项：A项主张仅凭客户自称低风险即可简化，违背了机构需独立准确判断且存疑时不得简化的强制性要求；C项声称社会组织一律免识别，与第十一条关于无较高风险情形可采取简化措施而非完全豁免的规定不符；D项混淆概念，第二十九条强调简化尽职调查不等于豁免，仍需履行基本身份识别核实义务。唯有B项严格遵循第二十五条关于“无法作出准确判断的，金融机构不得采取简化或者豁免措施”的规定，逻辑严密且符合监管要求，故确认为正确选项。
reg_b_023,AB,,,,20644,2472,23116,针对客户拒绝依法尽调且交易风险不符的情形，需依据《中华人民共和国反洗钱法》进行合规处置。根据该法第三十条，当发现交易与已掌握的客户身份及风险状况不符时，金融机构应当进一步核实有关情况，故选项A正确。同时，依据该法第三十八条及第三十条规定，若单位或个人拒不配合合理的客户尽职调查措施，或存在洗钱高风险情形，金融机构可按程序采取限制或拒绝办理业务、终止业务关系等风险管理措施，因此选项B符合法律规定。对于选项C，相关管理办法明确禁止违法冻结客户资金，且“只能”表述过于绝对，排除了其他合法管控手段，故排除。选项D主张按客户自述继续办理，违背了进一步核实及采取风控措施的法定要求，亦不成立。综上，正确做法为核实情况并视情采取限制或终止业务措施，最终确定答案为AB。
reg_b_024,B,,,,31860,2299,34159,依据《证券公司分类监管规定》（csrc_0027_att1）第十一条及第十二条，证券公司若因未勤勉尽责导致信息披露违规并受到行政处罚或监管措施，将直接触发分类评价扣分机制。分析选项A，该规定明确处罚对象包含作为中介的证券公司，故其评价必然受影响，A项错误。对于B项，虽然参考案例涉及上市公司，但逻辑上证券公司作为重组中介若失职，同样面临监管处罚，依据规定中“被实施行政处罚...应当扣分”条款，B项正确。C项声称重组完成即免责，但第十八条指出重大违法违规可视情节下调级别，且未提及重组可豁免责任，故排除。D项片面强调净资本，而第五条明确评价指标涵盖合规管理等多维度，故排除。综上，证券公司中介失职致信披问题确会影响分类评价，确认答案为B。
reg_b_025,AC,,,,22884,2139,25023,依据《银行卡清算机构管理办法》第四十八条，银行卡清算机构须按规定向央行报送业务统计数据及发展情况，并于每年3月底前提交上年度专项报告，故选项A关于报送义务的描述准确。针对选项B，参照反洗钱相关规定第三十七条，金融机构在集团内共享反洗钱信息时，必须明确共享机制与程序，且确保信息仅用于反洗钱及反恐融资目的，严禁任意共享，因此B项错误。对于选项C，根据第七条规定，依法获取的客户身份资料及交易信息受严格保密义务约束，非依法律规定不得向任何单位或个人提供，且仅限用于反洗钱监管、行政调查或相关刑事诉讼，C项符合该限制要求。最后，依据第六条及第五十一条，清算机构作为金融基础设施运营者，明确被要求遵守反洗钱规定并采取防范措施，D项声称其不承担该义务显然违背法规。综上，正确选项为AC。
reg_b_026,B,,,,25078,2351,27429,依据【csrc_0009_att1】第八条（P3）规定，非交易时段确有需要的，可以发布重大信息，但强制要求“应当在下一交易时段开始前披露相关公告”。据此分析，选项C声称“不得披露”直接违背该条款，故排除；选项A主张可延后两个自然日，既混淆了第二十条（P20）关于“及时”的一般定义与第八条的特别时效要求，又违反了“下一交易时段开始前”的强制性节点，故不选。选项D建议口头通知部分投资者，严重违反第三条（P1）关于公平披露及禁止泄露的规定，亦排除。选项B准确复述了第八条的核心约束，即允许非交易时段发布但须在下个交易时段开始前完成正式公告，虽提及两日内及时定义的总体框架，但其核心操作指引符合法规特别规定，逻辑严密且无违规风险，因此判定B为正确选项。
reg_b_027,BD,,,,29150,2193,31343,依据《中国人民银行令〔2024〕第4号》第六十二条规定，非银行支付机构调整收费需履行严格公示与确认义务。对于选项A，法规要求原则上至少于调整施行前30个自然日在官网、经营场所等多渠道持续公示，仅提及“官网公示”且未强调“持续”及多渠道覆盖，表述片面，故排除。选项B指出办理业务前需确认用户知悉并接受调整，这与条款中“确认用户知悉、接受”的要求完全一致，符合规定，予以入选。选项C声称“只需通知监管”，忽略了核心的用户告知与协议换签义务，“只需”一词具有排他性错误，故不选。选项D强调调整施行前应持续公示，契合法规关于“至少前30个自然日持续公示”的时间与状态要求，逻辑正确，予以入选。综上，正确选项为BD。
res_b_001,AB,,,,42532,2893,45425,基于pack2_text14及pack2_text10，在低利率与资产荒背景下，四类机构配置逻辑分化明显。选项A准确概括银行策略，依据P2、P7及P14，银行通过增配政府债券、提高FVOCI占比平滑利润，并加强存款成本管控，与文档描述高度一致。选项B符合保险行业趋势，P2、P33及P36显示险企通过发展分红险降低刚性负债成本，投资端增配高股息权益并利用FVOCI增强稳定性，实现资负联动。选项C错误，P23及P27强调券商应警惕“日式陷阱”，自营业务向非方向性转型而非扩张方向性博取弹性。选项D归因偏差，P2指出理财配置公募以债基为主，旨在满足负债端低波动需求，并非受监管强制驱动间接投权益。综上，AB为正确选项。
